"prot"	"species"	"np_A"	"np_C"	"np_D"	"pd_A"	"pd_B"	"pd_C"	"pd_D"	"tp_pd_A"	"tp_pd_B"	"tp_pd_C"	"tp_pd_D"
"FBLL1_HUMAN"	"Human"	NA	NA	NA	0.24334698070858	0.312146217407555	-0.132872358775163	0.0020877204684791	-0.298075403924492	-1.01675613180836	-0.163430339518692	0.502654848328585
"EMC8_HUMAN"	"Human"	NA	NA	NA	-1.49486933533555	-1.31167135824117	-1.24957097936861	NA	0.932375294346607	1.88505035531048	1.52014771384476	0.404965889906257
"NUDC2_HUMAN"	"Human"	NA	NA	NA	NA	-0.494888921919006	-1.05694437351071	NA	NA	NA	NA	NA
"CAZA2_HUMAN"	"Human"	NA	NA	NA	0.152231160301084	NA	-0.200564652394931	NA	0.20863968303156	NA	NA	-0.480948142411869
"FKBP3_YEAST"	"Yeast"	NA	NA	NA	NA	NA	NA	NA	-0.0521439802912508	NA	NA	NA
"UB2V2_HUMAN"	"Human"	NA	NA	NA	0.0195156673368325	-0.00135109115079807	-0.434249126852021	-0.492931687482991	NA	NA	NA	NA
"PP2C2_YEAST"	"Yeast"	NA	NA	NA	NA	NA	NA	NA	0.747592006927715	NA	NA	NA
"RHF2B_HUMAN;RHXF2_HUMAN"	"Human"	NA	NA	NA	NA	-0.0595150571907325	-0.164546841940791	-0.693078823547834	-0.760283457832511	0.480174995456521	0.479861703616216	-1.1846712551644
"AATF_HUMAN"	"Human"	NA	NA	NA	NA	-0.960790886414883	0.893638713295703	NA	NA	NA	NA	NA
"YNN4_YEAST"	"Yeast"	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.25530539944545	NA
"PPP5_HUMAN"	"Human"	NA	NA	NA	-0.145779517152573	-0.115201271430269	-0.240885042301768	-1.72425956599491	0.552631129966294	0.309600349319875	0.145150468850129	0.6130064970106
"TOM22_HUMAN"	"Human"	NA	NA	NA	0.236387194754396	NA	-0.320852925220901	NA	NA	-0.92535885542952	NA	NA
"SMRC2_HUMAN"	"Human"	NA	NA	NA	0.613589784699555	-0.697866192338008	0.47421223294901	0.592429790918098	NA	NA	0.0590170270964974	NA
"RL38_YEAST"	"Yeast"	NA	NA	NA	NA	NA	NA	0.292290293391016	NA	NA	-0.154113768090294	0.380436775492596
"EMD_HUMAN"	"Human"	NA	NA	NA	NA	0.905310449725788	NA	NA	NA	-0.139235049465204	NA	NA
"SRSF5_HUMAN"	"Human"	NA	NA	NA	-0.682361268342567	-1.64962383167291	-0.150860319234925	-1.91906291787034	-0.0704212964353738	NA	-0.0455087362606076	-0.179488499157574
"MAP11_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.884782345121065	NA
"TCTP_HUMAN"	"Human"	NA	NA	NA	-1.87043543905429	NA	0.491864108312389	-0.837566390168744	NA	NA	1.26357020324434	NA
"CC71L_HUMAN"	"Human"	NA	NA	NA	NA	NA	-1.05660875191082	NA	NA	NA	NA	NA
"IDH3G_HUMAN"	"Human"	NA	NA	NA	1.90080561907371	NA	NA	NA	NA	NA	NA	NA
"ANKZ1_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	-0.375388999001833	NA	NA	0.45723653058985
"YKT6_HUMAN"	"Human"	NA	NA	NA	NA	NA	-0.313335167435129	-1.45093263025813	NA	-0.0845640263528374	1.1194284831903	NA
"RV167_YEAST"	"Yeast"	NA	NA	NA	0.439582183887462	NA	NA	NA	NA	NA	-2.05890926431476	NA
"GON7_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.763796229477399	NA
"MFN2_HUMAN"	"Human"	NA	NA	NA	0.286986238820311	NA	-0.00777729489711382	NA	-0.696087159092719	-0.575903392254882	0.233025900863093	NA
"NDUS6_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	0.171649196926871	NA	NA	NA	NA
"MBNL1_HUMAN"	"Human"	NA	NA	NA	NA	-0.221900855077382	-0.169837033020442	NA	0.301170849603348	NA	-0.936061154270396	-1.0155729282528
"RL12A_YEAST;RL12B_YEAST"	"Yeast"	NA	NA	NA	NA	-0.640650520466408	-0.354363316032776	0.442915267866657	NA	NA	NA	NA
"KAP2_HUMAN"	"Human"	NA	NA	NA	1.70110622078718	1.98488784121036	-3.12526928173282	1.48785065718634	-1.27449198781845	NA	-0.999858022511919	NA
"LCAP_HUMAN"	"Human"	NA	NA	NA	1.06922228412205	-0.106671554863043	NA	NA	-0.70229946225936	NA	NA	0.839298978440947
"DNPH1_HUMAN"	"Human"	NA	NA	NA	NA	NA	0.500325973506609	-0.0447913021433807	-0.0398026902264798	-0.655085090762345	-0.0337079446480118	-0.15463696115323
"SPT4H_HUMAN"	"Human"	NA	NA	NA	-0.00284484413578934	-1.59100704297759	-0.91401814907916	NA	0.698542495593363	NA	-0.880213099960248	NA
"HINT1_HUMAN"	"Human"	NA	NA	NA	0.220412648873705	0.221241172956677	0.00785441502521095	0.203129396517365	-0.426331980023649	-0.00909446105840732	NA	-0.314228434927722
"DOHH_YEAST"	"Yeast"	NA	NA	NA	NA	-0.682611599829687	0.621975068744416	-0.0905074666256163	-0.50338648842391	-3.48623997467027	2.50523256256684	NA
"PPOX_HUMAN"	"Human"	NA	NA	NA	0.413166572160796	NA	-0.0961173659505355	NA	NA	NA	0.131398815550652	0.663368327656603
"PNCB_HUMAN"	"Human"	NA	NA	NA	NA	NA	1.563287543574	-0.234407315608546	-10.1474539779158	NA	NA	NA
"UQCC2_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	NA	-5.20942852613465	0.500759347645316	NA
"TTC4_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	3.04303025202676	-5.1684816077507	NA	2.43808861286326	NA
"KT3K_HUMAN"	"Human"	NA	NA	NA	1.12705025002704	NA	NA	NA	-0.289592317025607	NA	NA	0.793364817225654
"UBS3B_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	-1.19652056262665	NA	1.180720938883	0.522841765295756
"RPAP1_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	1.43657745235361	-3.30056529595791	-7.15340377169937	NA
"PRS6A_YEAST"	"Yeast"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.01349517311167
"EXOC2_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.62221060998031	NA
"ADPPT_HUMAN"	"Human"	NA	NA	NA	NA	2.05228588224439	NA	NA	NA	1.53562288277129	1.05936889550516	-0.830204399964672
"M4K4_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-5.32965915747997
"NOL8_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	0.87701922863904	0.0568928521731583	-4.689528116642	NA
"MED20_HUMAN"	"Human"	NA	NA	NA	NA	NA	2.30651801975283	-0.400403947593905	NA	-0.799608049365153	0.389207326204211	NA
"CCNB2_HUMAN"	"Human"	NA	NA	NA	-0.309757051441205	NA	1.21993942061045	NA	-1.85208323434574	0.372566044308021	-0.090213673821419	-2.9985337787232
"TF2H4_HUMAN"	"Human"	NA	NA	NA	0.355784190913683	NA	NA	NA	NA	1.09043033230676	0.136948877996395	0.00250403068304778
"AT2B1_HUMAN"	"Human"	NA	NA	NA	1.03833074496082	NA	NA	NA	0.148419212081273	-3.16554513353506	NA	NA
"SYMC_YEAST"	"Yeast"	NA	NA	NA	-0.370512536476876	-1.35269689789687	0.315666149391523	NA	-0.205931334020429	0.288578394293406	0.512182518868547	-0.931172396355707
"PREP_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	0.412227586690343	-1.522412758992	NA	2.01376331523375
"OPLA_HUMAN"	"Human"	NA	NA	NA	-1.16166934568501	NA	-2.00637573938088	-1.33748777539079	0.478342170731	NA	0.681888178748103	0.0408322748455663
"PSA6_YEAST"	"Yeast"	NA	NA	NA	-0.481484862492468	-0.96442830031638	-0.0600335086411127	-0.230474207423384	-0.820996383556133	NA	-1.77233171269358	NA
"RNZ2_HUMAN"	"Human"	NA	NA	NA	NA	0.00747395838100939	0.199741788290049	0.953122918792978	NA	NA	-1.27879774831043	-1.81114419542848
"TFP11_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	NA	0.443149908226042	NA	NA
"Z3H7B_HUMAN"	"Human"	NA	NA	NA	NA	NA	-0.133329501300426	NA	NA	-1.19448274633059	NA	1.23064304981255
"NSE4A_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.39330675364343	NA
"SPRE_HUMAN"	"Human"	NA	NA	NA	2.43588049049307	NA	1.83187701391016	-0.871872723174684	2.13628806206627	NA	1.25205866386379	1.09918829605722
"RGAP1_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.49453483881656
"PFKAM_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.136678419753027	NA
"ZWINT_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	1.27401776373311	NA	-0.188392833669735	-0.47381283075002
"PAF1_HUMAN"	"Human"	NA	NA	NA	NA	NA	0.386199143087084	NA	NA	NA	NA	1.50814213345018
"MDHP_YEAST"	"Yeast"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.532182645176996	NA
"KIFC1_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	NA	-0.573384537523701	-0.428015718359312	NA
"RT4I1_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.434518398007835	NA
"SC23B_HUMAN"	"Human"	NA	NA	NA	-0.531067724037747	-0.914749841239371	0.918343827535273	NA	NA	NA	NA	NA
"GLE1_HUMAN"	"Human"	NA	NA	NA	NA	0.808510797327837	NA	NA	NA	NA	NA	NA
"UBXN6_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	-0.647428560551374	NA	NA	NA
"XPO6_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.221898093157359
"CLCC1_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.750622992316663	NA
"S61A1_HUMAN"	"Human"	NA	NA	NA	-0.00510859586804391	NA	NA	NA	NA	NA	NA	NA
"MOC2A_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.451390360819955	-0.414600643668945
"MKRN3_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	NA	0.567257527550339	-0.5600785161942	NA
"EXOC1_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	NA	-0.241027663431811	-0.788230307927848	NA
"STXB5_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	NA	-0.433489207681201	-0.728315000811542	NA
"CBX8_HUMAN"	"Human"	NA	NA	NA	NA	0.0985628903711283	NA	NA	NA	NA	NA	NA
"LFA3_HUMAN"	"Human"	NA	NA	NA	NA	NA	-0.669542914801209	-0.335444239011705	NA	NA	NA	0.358159794349659
"NEW1_YEAST"	"Yeast"	NA	NA	NA	2.17495583917719	-4.7149238437053	-0.542669815291162	NA	0.179472493623814	1.24582060096642	1.80301636624398	NA
"NUDC3_HUMAN"	"Human"	NA	NA	NA	NA	-0.653766419336561	-0.271774299524315	NA	NA	-0.316556420033038	-0.642193140991884	NA
"NDUF3_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	-1.28224831794988	NA	0.106746628918991	NA
"RRAGA_HUMAN;RRAGB_HUMAN"	"Human"	NA	NA	NA	NA	NA	0.814893942030184	NA	NA	NA	NA	NA
"BCL10_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.490591500030879	NA
"YGZ2_YEAST"	"Yeast"	NA	NA	NA	NA	-0.481375969629827	0.101475566365181	-0.190485015761362	-0.346467957339564	NA	-0.0735274378209295	NA
"RRP36_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.509187359244381	NA
"RV161_YEAST"	"Yeast"	NA	NA	NA	NA	NA	0.350045531441756	-0.272582679106015	NA	NA	NA	NA
"TRAD1_HUMAN"	"Human"	NA	NA	NA	NA	-0.516724870702047	NA	-0.146243780933112	NA	-0.282827092468875	0.657636896090689	0.723909952006774
"TF3C5_HUMAN"	"Human"	NA	NA	NA	NA	0.218498865591401	0.705492715739659	NA	NA	-0.87802944170102	-0.0306929150072277	-0.145389640738833
"XRN1_YEAST"	"Yeast"	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.500426861328033	-0.124509890530458
"MTA70_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.237557650859815	NA
"TRABD_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	-0.584493287805473	NA	-0.72388200451018	NA	-0.181217959077677
"CSN7A_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	0.0257952090348216	NA	0.308063810430984	NA
"NRF1_HUMAN"	"Human"	NA	NA	NA	NA	NA	-0.197158245159469	0.816145398520256	NA	NA	0.295852005554276	NA
"GANP_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.00694735401176	NA
"DERPC_HUMAN"	"Human"	NA	NA	NA	-0.348634044802856	-0.192518907795579	-1.09136616895979	1.21580921064323	-0.201103165792854	-0.0169419022509188	-0.676513348714939	-0.690365298245123
"SP130_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.202415969987856	NA
"RRP8_HUMAN"	"Human"	NA	NA	NA	NA	-0.0454111130781325	0.152657035511067	-0.504620266122354	NA	-0.592452310865925	-0.329307617020659	-0.16987605640047
"RM27_HUMAN"	"Human"	NA	NA	NA	1.23618567025997	-1.85050227059666	0.194795210950487	NA	1.04703995396147	NA	-0.567327268929884	-0.293759404515601
"ODPX_HUMAN"	"Human"	NA	NA	NA	NA	0.280248747524865	NA	NA	NA	-0.667129122808131	NA	NA
"DDX51_HUMAN"	"Human"	NA	NA	NA	0.509547965028808	NA	0.70741289527043	NA	NA	NA	NA	NA
"UBP8_HUMAN"	"Human"	NA	NA	NA	NA	NA	-0.0505648384301017	NA	NA	NA	NA	NA
"ILV3_YEAST"	"Yeast"	NA	NA	NA	NA	1.32979582523822	1.40648264181643	NA	NA	-5.10610066414811	NA	1.31036739013101
"GATC_HUMAN"	"Human"	NA	NA	NA	NA	NA	0.00255209046041482	0.429401438069754	NA	0.634725561518576	0.149150045769141	-1.11923832305482
"FNTB_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	-0.310991743625683	NA	NA	NA
"T10B_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	-1.23973144181455	NA	NA	NA
"ZN622_HUMAN"	"Human"	NA	NA	NA	1.33185710420442	-1.6019197933252	-1.46872284536848	1.80910584005363	NA	NA	-0.49358435643757	0.206116680845123
"EMC1_HUMAN"	"Human"	NA	NA	NA	NA	NA	0.281135369100112	NA	NA	NA	NA	NA
"JMJD6_HUMAN"	"Human"	NA	NA	NA	0.662853792899941	-1.01358500658148	0.981844554965118	NA	NA	0.765513358073806	1.33988700024793	0.189332993178144
"HYES_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.156215677460719	NA
"LS14B_HUMAN"	"Human"	NA	NA	NA	NA	0.278147701750046	NA	NA	NA	NA	NA	-1.16621116356728
"GTPBA_HUMAN"	"Human"	NA	NA	NA	0.38401320836826	NA	-0.419129478300879	-0.24520050012363	NA	NA	NA	NA
"WRIP1_HUMAN"	"Human"	NA	NA	NA	0.168099114919922	0.313008136322939	-2.59089107101664	0.143231396892045	NA	NA	0.583351793873836	NA
"ANM6_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	NA	0.340727665833417	1.22640761337023	0.252174684836052
"SRP54_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	-1.24604538480824	NA	0.0107024787900641	NA
"GAK_HUMAN"	"Human"	NA	NA	NA	NA	NA	0.264880166310956	NA	-0.52560411471563	NA	NA	-0.696325535703934
"PDIP3_HUMAN"	"Human"	NA	NA	NA	NA	-0.172140086791113	NA	NA	NA	-0.441471099444887	0.375270498514661	NA
"DBR1_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.474541752053394
"RBM24_HUMAN;RBM38_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	NA	-0.104925708346001	0.607643526916258	NA
"DUS12_HUMAN"	"Human"	NA	NA	NA	NA	NA	-0.0987667433881482	NA	NA	NA	0.0576027885317108	NA
"SAMD1_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	2.09936319682583	NA	-1.04126355067506	NA
"SMYD5_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	NA	1.3860456659563	1.60714054206943	0.797894573720075
"IDI1_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	-1.48643116141931	1.57060376349962	-1.32157334216038	-0.512282116227851
"STK38_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	NA	-0.159783590277625	-0.198041313410443	0.292313506744189
"CND3_HUMAN"	"Human"	NA	NA	NA	-1.37108117171641	-0.175603042140335	0.0334228778531809	0.148306267769234	-0.987511965604166	0.373361243044502	0.868452408107787	NA
"PSA2_YEAST"	"Yeast"	NA	NA	NA	NA	NA	0.216574101935656	NA	NA	NA	NA	NA
"NCLN_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	1.57175623341375	NA	NA	NA
"MAK16_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.435841942535841	0.34788166762557
"BUB1B_HUMAN"	"Human"	NA	NA	NA	NA	0.538321381939117	NA	-0.272922058983	NA	NA	NA	NA
"CN37_HUMAN"	"Human"	NA	NA	NA	0.478113907914871	0.602981143594451	1.194301798242	-0.842675516056286	NA	NA	NA	NA
"NOPC1_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	-0.808799380442035	NA	NA	-0.336347468227792
"GALK2_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	-0.198436180928781	NA	NA	NA	NA
"INCE_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	-0.453268003694489	NA	NA	NA	NA
"UFL1_HUMAN"	"Human"	NA	NA	NA	NA	0.988330022752456	NA	0.283756675418522	NA	NA	0.791698509161731	-0.355916240003772
"BZRD_YEAST"	"Yeast"	NA	NA	NA	NA	NA	NA	0.657085052266183	NA	NA	NA	NA
"RT15_HUMAN"	"Human"	NA	NA	NA	-1.46714183325329	NA	NA	0.109607678313753	NA	NA	NA	NA
"TIM_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	0.683928786988103	NA	0.860991107954547	NA	NA
"TMOD3_HUMAN"	"Human"	NA	NA	NA	NA	NA	-0.30075352613951	NA	NA	NA	-0.632046377776504	NA
"CEP43_HUMAN"	"Human"	NA	NA	NA	-0.658007458766791	NA	1.24059179711297	0.229054758548136	NA	NA	NA	0.885078522350739
"GCDH_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.776669706915104	NA
"GGA2_HUMAN"	"Human"	NA	NA	NA	NA	-0.554307239442825	NA	0.894944242136983	NA	NA	NA	NA
"GLRX5_HUMAN"	"Human"	NA	NA	NA	-0.0806619548861343	NA	0.0992427189682417	NA	NA	-0.0959861164943016	NA	NA
"ULA1_HUMAN"	"Human"	NA	NA	NA	0.275141871087863	NA	1.07217061415736	-0.335201226015736	NA	NA	0.44689461144637	NA
"GID8_HUMAN"	"Human"	NA	NA	NA	-0.0750906888817008	0.385729739254989	0.707165114824196	-0.275156853620328	0.136414270628672	NA	NA	1.00159005202421
"TMA16_HUMAN"	"Human"	NA	NA	NA	NA	NA	-0.021529036516551	-1.3221668459763	NA	0.374593586572681	0.539615556139551	NA
"RCC1L_HUMAN"	"Human"	NA	NA	NA	NA	NA	0.871258520870444	NA	0.124040682729235	NA	0.270105272593748	NA
"UBR2_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.875610211212074
"STOM_HUMAN"	"Human"	NA	NA	NA	1.31458950672994	NA	-1.08409325893406	NA	NA	NA	NA	NA
"MCMBP_HUMAN"	"Human"	NA	NA	NA	0.481465163913775	NA	1.04201937853381	0.268639068042413	NA	NA	NA	NA
"TS101_HUMAN"	"Human"	NA	NA	NA	-0.572067961700279	-1.0829065752222	NA	NA	NA	NA	NA	NA
"TMCO1_HUMAN"	"Human"	NA	NA	NA	-1.92954346248446	0.566500157943148	NA	NA	NA	1.15924082131362	NA	NA
"P121A_HUMAN;P121C_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0249507854286389
"GDS1_HUMAN"	"Human"	NA	NA	NA	0.340324387317805	-0.0855297639456846	-0.314365676686324	-5.36413366605595	NA	NA	NA	2.54022338097328
"RPB4_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.529265990408708
"F136A_HUMAN"	"Human"	NA	NA	NA	NA	NA	0.34864731813612	NA	NA	NA	0.434356940607945	NA
"AP3S1_HUMAN"	"Human"	NA	NA	NA	NA	0.19552484732717	-0.0409496946178388	0.25713939501967	NA	NA	NA	NA
"CCNH_HUMAN"	"Human"	NA	NA	NA	NA	NA	0.7214125731116	NA	NA	NA	NA	NA
"UBE4A_HUMAN"	"Human"	NA	NA	NA	NA	NA	-1.00098257095657	NA	NA	NA	NA	NA
"UBAP2_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	-0.0100928590226083	NA	NA	NA	NA
"P5CR3_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	3.17367714543059	NA	NA	NA	NA
"SLBP_HUMAN"	"Human"	NA	NA	NA	NA	4.67391301909692	NA	NA	NA	NA	NA	NA
"ARGL1_HUMAN"	"Human"	NA	NA	NA	0.419608936871143	0.237829889630133	-1.12722888267932	0.0453176816685514	NA	NA	NA	NA
"CRK_HUMAN"	"Human"	NA	NA	NA	NA	2.96580875520932	NA	NA	NA	NA	NA	NA
"ADA10_HUMAN"	"Human"	NA	NA	NA	0.994230890756682	NA	-0.738535539134841	NA	NA	NA	NA	NA
"B2CL1_HUMAN"	"Human"	NA	NA	NA	NA	0.255815084901654	NA	NA	NA	NA	NA	NA
"ACBD6_HUMAN"	"Human"	NA	NA	NA	-0.560769740236628	NA	-0.162307094079637	NA	NA	NA	NA	NA
"CCD50_HUMAN"	"Human"	NA	NA	NA	0.890324121386842	NA	-0.0145625699361442	-0.81692741571792	NA	NA	NA	NA
"WDR6_HUMAN"	"Human"	NA	NA	NA	-0.397415933592143	NA	-0.72479669526369	NA	NA	NA	NA	NA
"HEM4_HUMAN"	"Human"	NA	NA	NA	-0.404609784223294	1.1176463491517	-0.684110942828929	0.493312721426975	NA	NA	NA	NA
"EAF6_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	-0.0735334356766765	NA	NA	NA	NA
"WAPL_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	0.492154808008412	NA	NA	NA	NA
"RRBP1_HUMAN"	"Human"	NA	NA	NA	-0.600425125056782	NA	-0.315855566868589	-0.253254999659878	NA	NA	NA	NA
"TTC9C_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	-0.159500627195154	NA	NA	NA	NA
"FHP_YEAST"	"Yeast"	NA	NA	NA	NA	NA	0.35797625199212	-0.522972496516656	NA	NA	NA	NA
"TIPIN_HUMAN"	"Human"	NA	NA	NA	NA	NA	-0.950725403250947	NA	NA	NA	NA	NA
"KISHA_HUMAN"	"Human"	NA	NA	NA	0.531384161362233	NA	NA	-1.1418803621706	NA	NA	NA	NA
"TMUB1_HUMAN"	"Human"	NA	NA	NA	-1.45584194531298	-2.81206239832597	-1.92885085149028	-1.43039435227678	NA	NA	NA	NA
"PHLP_HUMAN"	"Human"	NA	NA	NA	0.739947447542153	NA	NA	NA	NA	NA	NA	NA
"MACD1_HUMAN"	"Human"	NA	NA	NA	-0.292291280470537	NA	NA	0.235433103377033	NA	NA	NA	NA
"DHX37_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	1.21342836686099	NA	NA	NA	NA
"RSRC1_HUMAN"	"Human"	NA	NA	NA	-0.811424113517569	NA	NA	-1.07812476656649	NA	NA	NA	NA
"GBG5_HUMAN"	"Human"	NA	NA	NA	0.582148236036523	-0.0581905091143248	-0.312673684216011	NA	NA	NA	NA	NA
"KHSE_YEAST"	"Yeast"	NA	NA	NA	NA	1.54627108659155	NA	NA	NA	NA	NA	NA
"RT09_HUMAN"	"Human"	NA	NA	NA	NA	NA	-0.58181946149996	NA	NA	NA	NA	NA
"EF2K_HUMAN"	"Human"	NA	NA	NA	-0.465842377611885	-0.855994770445505	-0.00438074212644785	NA	NA	NA	NA	NA
"PPB_YEAST"	"Yeast"	NA	NA	NA	-0.618674054009489	NA	NA	NA	NA	NA	NA	NA
"SSF1_HUMAN"	"Human"	NA	NA	NA	NA	-0.0213971663316312	NA	NA	NA	NA	NA	NA
"UB2D2_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	0.0224918073476582	NA	NA	NA	NA
"GLYG_HUMAN"	"Human"	NA	NA	NA	NA	NA	-0.605164968132528	NA	NA	NA	NA	NA
"GABPA_HUMAN"	"Human"	NA	NA	NA	NA	0.030610038166358	0.626476451541985	NA	NA	NA	NA	NA
"NUD4B_HUMAN"	"Human"	NA	NA	NA	0.71718930001205	-0.127474761242284	1.0204722427836	0.291847880674598	NA	NA	NA	NA
"PTN11_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	0.270338323079798	NA	NA	NA	NA
"GLPC_HUMAN"	"Human"	NA	NA	NA	NA	NA	0.201900918958752	0.477705165809559	NA	NA	NA	NA
"RB3GP_HUMAN"	"Human"	NA	NA	NA	NA	NA	0.573103883127375	NA	NA	NA	NA	NA
"OGA_HUMAN"	"Human"	NA	NA	NA	NA	-0.0524984915621853	0.635387523983783	0.406789253820965	NA	NA	NA	NA
"PLCB3_HUMAN"	"Human"	NA	NA	NA	-0.704236577706976	NA	-1.09942453023913	NA	NA	NA	NA	NA
"TCB3_YEAST"	"Yeast"	NA	NA	NA	NA	-0.542123617530082	-0.564093985538784	-0.407687038681136	NA	NA	NA	NA
"AUXI_HUMAN"	"Human"	NA	NA	NA	NA	NA	-0.793060858159866	-0.475658537369286	NA	NA	NA	NA
"ASAH1_HUMAN"	"Human"	NA	NA	NA	-0.399415092325768	NA	-0.0449069641508447	NA	NA	NA	NA	NA
"MIPEP_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	1.23812219536402	NA	NA	NA	NA
"ATLA3_HUMAN"	"Human"	NA	NA	NA	NA	NA	0.0933109153825248	NA	NA	NA	NA	NA
"RHG18_HUMAN"	"Human"	NA	NA	NA	NA	NA	-0.245378258970193	NA	NA	NA	NA	NA
"DHX33_HUMAN"	"Human"	NA	NA	NA	NA	NA	0.511647281989447	NA	NA	NA	NA	NA
"TTC19_HUMAN"	"Human"	NA	NA	NA	NA	NA	0.288971626261737	NA	NA	NA	NA	NA
"TRM6_HUMAN"	"Human"	NA	NA	NA	-1.41611687593578	NA	0.835485921331052	NA	NA	NA	NA	NA
"GSE1_HUMAN"	"Human"	NA	NA	NA	NA	NA	-0.112378791323731	NA	NA	NA	NA	NA
"CRNL1_HUMAN"	"Human"	NA	NA	NA	-0.817088210479535	1.30484062608724	0.358294359451674	-0.259222053722898	NA	NA	NA	NA
"MED17_HUMAN"	"Human"	NA	NA	NA	-0.0230123084011224	NA	NA	NA	NA	NA	NA	NA
"ZMIZ1_HUMAN"	"Human"	NA	NA	NA	NA	NA	1.04563429614532	NA	NA	NA	NA	NA
"TMED8_HUMAN"	"Human"	NA	NA	NA	NA	NA	-0.1413659625383	NA	NA	NA	NA	NA
